base_salary,cap_hit,cap_perc,dead_cap_amt,name,option_bonus,other_bonus,position,restruct_bonus,roster_bonus,roster_status,signing_bonus,team,workout_bonus,year
"$615,000","$615,000 ",0.37,-,Ricardo Allen,-,-,SS,-,-,active,-,atlanta-falcons,-,2017
"$615,000","$615,000 ",0.37,-,Terron Ward,-,-,RB,-,-,active,-,atlanta-falcons,-,2017
"$465,000","$603,576 ",0.36,-,Sean Harlow,-,-,G,-,-,active,"$138,576",atlanta-falcons,-,2017
"$540,000","$573,095 ",0.34,-,Wes Schweitzer,-,-,G,-,-,active,"$33,095",atlanta-falcons,-,2017
"$540,000","$541,166 ",0.32,-,Brian Poole,-,-,S,-,-,active,"$1,166",atlanta-falcons,-,2017
"$540,000","$540,000 ",0.32,-,Sharrod Neasman,-,-,S,-,-,active,-,atlanta-falcons,-,2017
"$465,000","$537,230 ",0.32,-,Damontae Kazee,-,-,CB,-,-,active,"$72,230",atlanta-falcons,-,2017
"$465,000","$521,847 ",0.31,-,Eric Saubert,-,-,TE,-,-,active,"$56,847",atlanta-falcons,-,2017
"$582,353","$397,941 ",0.24,-,Ahtyba Rubin,-,-,DT,-,-,active,-,atlanta-falcons,-,2017
"$455,882","$361,765 ",0.22,-,Sean Weatherspoon,-,-,ILB,-,-,active,-,atlanta-falcons,-,2017
"$328,236","$328,236 ",0.20,-,Marvin Hall,-,-,WR,-,-,active,-,atlanta-falcons,-,2017
"$182,353","$182,352 ",0.11,-,Leon McFadden,-,-,CB,-,-,active,-,atlanta-falcons,-,2017
"$20,470","$20,470 ",0.01,-,Jamil Douglas,-,-,C,-,-,active,-,atlanta-falcons,-,2017
"$615,000",- ,0.00,-,Terrence Magee,-,-,RT,-,-,active,-,atlanta-falcons,-,2017
"$5,250,000","$6,625,000 ",3.95,-,Andy Levitre,-,-,G,"$1,375,000",-,injured_reserve,-,atlanta-falcons,-,2017
"$1,250,000","$2,083,333 ",1.24,-,Jack Crawford,-,-,DE,-,-,injured_reserve,"$833,333",atlanta-falcons,-,2017
"$690,000","$690,000 ",0.41,-,Jordan Tripp,-,-,ILB,-,-,injured_reserve,-,atlanta-falcons,-,2017
"$348,000","$366,446 ",0.22,-,Devin Fuller,-,-,WR,-,-,injured_reserve,"$18,446",atlanta-falcons,-,2017
"$348,000","$348,000 ",0.21,-,Martin Ifedi,-,-,DE,-,-,injured_reserve,-,atlanta-falcons,-,2017
"$348,000","$348,000 ",0.21,-,Quincy Mauger,-,-,S,-,-,injured_reserve,-,atlanta-falcons,-,2017
-,- ,0.00,-,Lucas Crowley,-,-,C,-,-,practice_squad,-,atlanta-falcons,-,2017
-,- ,0.00,-,Rannell Hall,-,-,WR,-,-,practice_squad,-,atlanta-falcons,-,2017
-,"$2,800,000 ",1.67,-,Paul Soliai,-,-,DT,-,-,dead_cap,"$2,800,000",atlanta-falcons,-,2017
-,"$1,600,000 ",0.95,-,Tyson Jackson,-,-,DE,-,-,dead_cap,"$1,600,000",atlanta-falcons,-,2017
-,"$551,879 ",0.33,-,Jalen Collins,-,-,CB,-,-,dead_cap,"$551,879",atlanta-falcons,-,2017
-,"$550,153 ",0.33,-,Ra'Shede Hageman,-,-,DE,-,-,dead_cap,"$550,153",atlanta-falcons,-,2017
"$444,710","$444,710 ",0.26,-,C.J. Goodwin,-,-,S,-,-,dead_cap,-,atlanta-falcons,-,2017
"$273,530","$275,196 ",0.16,-,Jermaine Grace,-,-,OLB,-,-,dead_cap,"$1,666",atlanta-falcons,-,2017
"$165,565","$232,876 ",0.14,-,Brian Hill,-,-,RB,-,-,dead_cap,"$67,312",atlanta-falcons,-,2017
"$195,282","$195,282 ",0.12,-,Joe Vellano,-,-,DT,-,-,dead_cap,-,atlanta-falcons,-,2017
-,"$166,668 ",0.10,-,Michael Person,-,-,G,-,-,dead_cap,"$166,668",atlanta-falcons,-,2017
"$137,329","$137,329 ",0.08,-,Terrence Magee,-,-,RT,-,-,dead_cap,-,atlanta-falcons,-,2017
"$135,882","$135,882 ",0.08,-,Deji Olatoye,-,-,CB,-,-,dead_cap,-,atlanta-falcons,-,2017
"$128,153","$128,153 ",0.08,-,Taniela Tupou,-,-,DT,-,-,dead_cap,-,atlanta-falcons,-,2017
"$122,400","$123,233 ",0.07,-,Joshua Perkins,-,-,TE,-,-,dead_cap,$833,atlanta-falcons,-,2017
"$122,400","$122,400 ",0.07,-,Marcelis Branch,-,-,CB,-,-,dead_cap,-,atlanta-falcons,-,2017
"$122,400","$122,400 ",0.07,-,Daniel Brunskill,-,-,T,-,-,dead_cap,-,atlanta-falcons,-,2017
"$122,400","$122,400 ",0.07,-,Deante Burton,-,-,WR,-,-,dead_cap,-,atlanta-falcons,-,2017
"$122,400","$122,400 ",0.07,-,Alex Gray,-,-,TE,-,-,dead_cap,-,atlanta-falcons,-,2017
"$122,400","$122,400 ",0.07,-,J’terius Jones,-,-,OLB,-,-,dead_cap,-,atlanta-falcons,-,2017
"$115,200","$115,200 ",0.07,-,Jamil Douglas,-,-,C,-,-,dead_cap,-,atlanta-falcons,-,2017
"$100,800","$100,800 ",0.06,-,Reggie Davis,-,-,WR,-,-,dead_cap,-,atlanta-falcons,-,2017
"$79,200","$79,200 ",0.05,-,Joey Ivie,-,-,DT,-,-,dead_cap,-,atlanta-falcons,-,2017
"$72,000","$72,000 ",0.04,-,Garrett Grayson,-,-,QB,-,-,dead_cap,-,atlanta-falcons,-,2017
"$36,176","$36,176 ",0.02,-,Josh Keyes,-,-,ILB,-,-,dead_cap,-,atlanta-falcons,-,2017
"$36,000","$36,000 ",0.02,-,Marvin Hall,-,-,WR,-,-,dead_cap,-,atlanta-falcons,-,2017
"$21,600","$21,600 ",0.01,-,Jeremy Boykins,-,-,CB,-,-,dead_cap,-,atlanta-falcons,-,2017
"$14,400","$14,400 ",0.01,-,Jonathan Woodard,-,-,DE,-,-,dead_cap,-,atlanta-falcons,-,2017
"$14,400","$14,400 ",0.01,-,Mike Meyer,-,-,K,-,-,dead_cap,-,atlanta-falcons,-,2017
-,"$5,000 ",0.00,-,Chris Mayes,-,-,DT,-,-,dead_cap,"$5,000",atlanta-falcons,-,2017
-,"$5,000 ",0.00,-,Sharrod Neasman,-,-,S,-,-,dead_cap,"$5,000",atlanta-falcons,-,2017
-,"$2,667 ",0.00,-,Torrey Green,-,-,OLB,-,-,dead_cap,"$2,667",atlanta-falcons,-,2017
-,"$1,667 ",0.00,-,Josh Dawson,-,-,DT,-,-,dead_cap,"$1,667",atlanta-falcons,-,2017
-,"$1,334 ",0.00,-,Daje Johnson,-,-,WR,-,-,dead_cap,"$1,334",atlanta-falcons,-,2017
-,$334 ,0.00,-,Terron Ward,-,-,RB,-,-,dead_cap,$334,atlanta-falcons,-,2017
"$6,000,000","$17,700,000 ",9.93,-,Matt Ryan,"$2,400,000",-,QB,-,-,active,"$9,300,000",atlanta-falcons,-,2018
"$8,500,000","$12,900,000 ",7.23,-,Desmond Trufant,"$1,400,000",-,CB,-,-,active,"$3,000,000",atlanta-falcons,-,2018
"$9,000,000","$12,866,667 ",7.22,-,Julio Jones,-,-,WR,"$1,466,667",-,active,"$2,400,000",atlanta-falcons,-,2018
"$8,500,000","$11,050,000 ",6.20,-,Alex Mack,-,-,C,"$250,000",-,active,"$2,300,000",atlanta-falcons,-,2018
"$9,000,000","$9,600,000 ",5.38,-,Robert Alford,-,-,CB,-,-,active,"$600,000",atlanta-falcons,-,2018
"$5,500,000","$8,289,200 ",4.65,-,Jake Matthews,-,-,LT,-,-,active,"$2,789,200",atlanta-falcons,-,2018
"$6,125,000","$7,525,000 ",4.22,-,Mohamed Sanu,-,-,WR,-,-,active,"$1,400,000",atlanta-falcons,-,2018
"$5,000,000","$6,500,000 ",3.65,"$200,000",Ryan Schraeder,-,-,RT,"$1,200,000","$200,000",active,"$100,000",atlanta-falcons,-,2018
"$705,000","$4,612,118 ",2.59,"$1,706,622",Vic Beasley,-,-,DE,-,"$1,706,622",active,"$2,200,496",atlanta-falcons,-,2018
"$2,750,000","$4,500,000 ",2.52,"$500,000",Matt Schaub,-,-,QB,-,"$500,000",active,"$1,250,000",atlanta-falcons,-,2018
"$3,000,000","$3,940,000 ",2.21,-,Brooks Reed,-,-,DE,-,-,active,"$940,000",atlanta-falcons,-,2018
"$2,250,000","$3,358,333 ",1.88,"$275,000",Jack Crawford,-,-,DT,-,"$275,000",active,"$833,333",atlanta-falcons,-,2018
"$2,914,000","$2,914,000 ",1.63,-,Ben Garland,-,-,G,-,-,active,-,atlanta-falcons,-,2018
"$2,200,000","$2,700,000 ",1.51,-,Matt Bosher,-,-,P,-,-,active,"$500,000",atlanta-falcons,-,2018
"$929,388","$2,321,939 ",1.30,-,Takkarist McKinley,-,-,DE,-,-,active,"$1,392,551",atlanta-falcons,-,2018
"$1,100,000","$2,166,666 ",1.22,-,Matt Bryant,-,"$400,000",K,-,-,active,"$666,666",atlanta-falcons,-,2018
"$480,000","$1,981,947 ",1.11,-,Calvin Ridley,-,-,WR,-,-,active,"$1,501,947",atlanta-falcons,-,2018
"$1,907,000","$1,968,964 ",1.10,-,Grady Jarrett,-,-,DT,-,-,active,"$61,964",atlanta-falcons,-,2018
