index,base_salary,bonus_total,name,position,roster_status,team,total_money,year
26577,587562,50125,Marcus Cannon,RT,active,new-england-patriots,637687,2013
26578,630000,0,Michael Hoomanawanui,TE,active,new-england-patriots,630000,2013
26579,405000,218340,Aaron Dobson,WR,active,new-england-patriots,623340,2013
26580,555000,65000,Dane Fletcher,ILB,active,new-england-patriots,620000,2013
26581,480000,134950,Jake Bequette,DE,active,new-england-patriots,614950,2013
26582,555000,0,Danny Aiken,LS,active,new-england-patriots,555000,2013
26583,555000,0,Chris White,ILB,active,new-england-patriots,555000,2013
26584,405000,140813,Logan Ryan,CB,active,new-england-patriots,545813,2013
26585,405000,133400,Duron Harmon,SS,active,new-england-patriots,538400,2013
26586,529411,0,Isaac Sopoaga,DT,active,new-england-patriots,529411,2013
26587,405000,119250,Josh Boyce,WR,active,new-england-patriots,524250,2013
26588,480000,24150,Nate Ebner,FS,active,new-england-patriots,504150,2013
26589,480000,14462,Alfonzo Dennard,CB,active,new-england-patriots,494462,2013
26590,480000,4584,Brandon Bolden,RB,active,new-england-patriots,484584,2013
26591,480000,0,James Develin,FB,active,new-england-patriots,480000,2013
26592,405000,13403,Michael Buchanan,DE,active,new-england-patriots,418403,2013
26593,405000,11898,Steve Beauharnais,ILB,active,new-england-patriots,416898,2013
26594,405000,833,Kenbrell Thompkins,WR,active,new-england-patriots,405833,2013
26595,405000,500,Ryan Allen,P,active,new-england-patriots,405500,2013
26596,405000,0,Chris Barker,G,active,new-england-patriots,405000,2013
26597,405000,0,Chris Jones,DT,active,new-england-patriots,405000,2013
26598,405000,0,Joe Vellano,DT,active,new-england-patriots,405000,2013
26599,326470,0,Andre Carter,DE,active,new-england-patriots,326470,2013
26600,405000,0,Josh Kline,G,active,new-england-patriots,405000,2013
26601,480000,0,Sealver Siliga,DT,active,new-england-patriots,480000,2013
26602,555000,0,D.J. Williams,TE,active,new-england-patriots,555000,2013
26603,405000,0,Kanorris Davis,S,active,new-england-patriots,405000,2013
26604,1250000,7050000,Jerod Mayo,ILB,injured_reserve,new-england-patriots,8300000,2013
26605,950000,1050000,Tommy Kelly,DT,injured_reserve,new-england-patriots,2000000,2013
26606,1000000,333333,Adrian Wilson,S,injured_reserve,new-england-patriots,1333333,2013
26607,303000,4333,Markus Zusevics,RT,injured_reserve,new-england-patriots,307333,2013
26608,288000,2666,T.J. Moe,WR,injured_reserve,new-england-patriots,290666,2013
26609,288000,1333,Cory Grissom,DT,injured_reserve,new-england-patriots,289333,2013
26610,288000,0,Brice Schwab,RT,injured_reserve,new-england-patriots,288000,2013
26611,405000,1000,Mark Harrison,WR,non_fb_injury,new-england-patriots,406000,2013
26612,405000,0,Armond Armstead,DT,non_fb_injury,new-england-patriots,405000,2013
26613,66000,0,A.J. Francis,DE,practice_squad,new-england-patriots,66000,2013
26614,30000,0,Sealver Siliga,DT,practice_squad,new-england-patriots,30000,2013
26615,12000,0,R.J. Dill,RT,practice_squad,new-england-patriots,12000,2013
26616,12000,0,Travis Howard,CB,practice_squad,new-england-patriots,12000,2013
26617,6000,0,Patrick Ford,G,practice_squad,new-england-patriots,6000,2013
26618,1500000,2000000,Brandon Lloyd,WR,dead_cap,new-england-patriots,3500000,2013
26619,2566666,0,Jonathan Fanene,DE,dead_cap,new-england-patriots,2566666,2013
26620,0,2550000,Aaron Hernandez,TE,dead_cap,new-england-patriots,2550000,2013
26621,1583333,0,Chad Johnson,WR,dead_cap,new-england-patriots,1583333,2013
26622,1200000,0,Leon Washington,RB,dead_cap,new-england-patriots,1200000,2013
26623,940759,0,Ras-I Dowling,CB,dead_cap,new-england-patriots,940759,2013
26624,617059,0,Marquice Cole,CB,dead_cap,new-england-patriots,617059,2013
26625,424411,0,Austin Collie,WR,dead_cap,new-england-patriots,424411,2013
26626,346434,0,Jermaine Cunningham,DE,dead_cap,new-england-patriots,346434,2013
26627,333333,0,Daniel Fells,TE,dead_cap,new-england-patriots,333333,2013
26628,250000,0,Kyle Love,DT,dead_cap,new-england-patriots,250000,2013
26629,234314,0,Marcus Forston,DT,dead_cap,new-england-patriots,234314,2013
26630,175000,0,Dan Koppen,C,dead_cap,new-england-patriots,175000,2013
26631,169411,0,Anthony Rashad White,DT,dead_cap,new-england-patriots,169411,2013
26632,168471,0,Tyronne Green,G,dead_cap,new-england-patriots,168471,2013
26633,143824,0,Justin Green,CB,dead_cap,new-england-patriots,143824,2013
26634,141647,0,Kanorris Davis,S,dead_cap,new-england-patriots,141647,2013
26635,125000,0,Jabar Gaffney,WR,dead_cap,new-england-patriots,125000,2013
26636,125000,0,Spencer Larsen,RB,dead_cap,new-england-patriots,125000,2013
26637,101647,0,Brandon Ford,TE,dead_cap,new-england-patriots,101647,2013
26638,100980,0,Josh Kline,G,dead_cap,new-england-patriots,100980,2013
26639,99294,0,Zach Sudfeld,TE,dead_cap,new-england-patriots,99294,2013
26640,75000,0,Lavelle Hawkins,WR,dead_cap,new-england-patriots,75000,2013
26641,74118,0,Andre Neblett,DT,dead_cap,new-england-patriots,74118,2013
26642,69431,0,Chris McDonald,FB,dead_cap,new-england-patriots,69431,2013
26643,67765,0,R.J. Mattes,RT,dead_cap,new-england-patriots,67765,2013
26644,65294,0,LaQuan Williams,WR,dead_cap,new-england-patriots,65294,2013
26645,65294,0,D.J. Williams,TE,dead_cap,new-england-patriots,65294,2013
26646,52235,0,Ja'Gared Davis,ILB,dead_cap,new-england-patriots,52235,2013
26647,48000,0,Cierre Wood,RB,dead_cap,new-england-patriots,48000,2013
26648,46814,0,Zoltan Mesko,P,dead_cap,new-england-patriots,46814,2013
26649,40813,0,Justin Francis,DE,dead_cap,new-england-patriots,40813,2013
26650,0,36150,Jeremy Ebert,WR,dead_cap,new-england-patriots,36150,2013
26651,35648,0,Kamar Aiken,WR,dead_cap,new-england-patriots,35648,2013
26652,26668,0,Nick McDonald,C,dead_cap,new-england-patriots,26668,2013
26653,25000,0,Niko Koutouvides,ILB,dead_cap,new-england-patriots,25000,2013
26654,15000,0,Michael Jenkins,WR,dead_cap,new-england-patriots,15000,2013
26655,12000,0,Jeremiah Warren,C,dead_cap,new-england-patriots,12000,2013
26656,10075,0,Brandon Deaderick,DT,dead_cap,new-england-patriots,10075,2013
26657,7500,2500,Elvis Fisher,T,dead_cap,new-england-patriots,10000,2013
26658,9711,0,Sergio Brown,FS,dead_cap,new-england-patriots,9711,2013
26659,3333,0,Ben Bartholomew,FB,dead_cap,new-england-patriots,3333,2013
26660,3333,0,Matt Stankiewitch,C,dead_cap,new-england-patriots,3333,2013
26661,3000,0,Kyle Hix,T,dead_cap,new-england-patriots,3000,2013
26662,1667,0,Brad Herman,TE,dead_cap,new-england-patriots,1667,2013
26663,1666,0,Matt Roark,WR,dead_cap,new-england-patriots,1666,2013
26664,1166,0,Brandon Jones,CB,dead_cap,new-england-patriots,1166,2013
26665,833,0,Stephen Morris,CB,dead_cap,new-england-patriots,833,2013
26666,666,0,Mike Zupancic,LS,dead_cap,new-england-patriots,666,2013
26667,333,0,Dewayne Cherrington,DT,dead_cap,new-england-patriots,333,2013
26668,333,0,Quenton Hines,RB,dead_cap,new-england-patriots,333,2013
26669,2000000,12800000,Tom Brady,QB,active,new-england-patriots,14800000,2014
26670,1300000,6258333,Vince Wilfork,DT,active,new-england-patriots,7558333,2014
26671,1500000,5500000,Darrelle Revis,CB,active,new-england-patriots,7000000,2014
26672,3750000,1650000,Rob Gronkowski,TE,active,new-england-patriots,5400000,2014
26673,3920000,2040000,Devin McCourty,FS,active,new-england-patriots,5960000,2014
26674,3000000,1700000,Danny Amendola,WR,active,new-england-patriots,4700000,2014
26675,3000000,1083333,Dan Connolly,G,active,new-england-patriots,4083333,2014
26676,2000000,2416666,Sebastian Vollmer,RT,active,new-england-patriots,4416666,2014
26677,2900000,900000,Stephen Gostkowski,K,active,new-england-patriots,3800000,2014
26678,2000000,1625000,Kyle Arrington,CB,active,new-england-patriots,3625000,2014
26679,1200000,1733334,Matthew Slater,WR,active,new-england-patriots,2933334,2014
26680,1000000,1850000,Rob Ninkovich,OLB,active,new-england-patriots,2850000,2014
26681,1000000,1750000,Julian Edelman,WR,active,new-england-patriots,2750000,2014
26682,769806,1947623,Nate Solder,LT,active,new-england-patriots,2717429,2014
26683,1000000,1950000,Brandon Browner,CB,active,new-england-patriots,2950000,2014
26684,1133045,1096091,Chandler Jones,OLB,active,new-england-patriots,2229136,2014
26685,1092182,1014364,Dont'a Hightower,OLB,active,new-england-patriots,2106546,2014
26686,800000,1200000,Brandon LaFell,WR,active,new-england-patriots,2000000,2014
26687,693843,1116791,Marcus Cannon,RT,active,new-england-patriots,1810634,2014
26688,1000000,625000,Ryan Wendell,C,active,new-england-patriots,1625000,2014
26689,740000,667500,Michael Hoomanawanui,TE,active,new-england-patriots,1407500,2014
26690,420000,907918,Dominique Easley,DT,active,new-england-patriots,1327918,2014
26691,773444,376891,Tavon Wilson,SS,active,new-england-patriots,1150335,2014
26692,746975,354300,Shane Vereen,RB,active,new-england-patriots,1101275,2014
26693,740000,330000,Patrick Chung,SS,active,new-england-patriots,1070000,2014
26694,777750,162000,Stevan Ridley,RB,active,new-england-patriots,939750,2014
26695,575955,278818,Jamie Collins,OLB,active,new-england-patriots,854773,2014
26696,560835,218340,Aaron Dobson,WR,active,new-england-patriots,779175,2014
26697,495000,160813,Logan Ryan,CB,active,new-england-patriots,655813,2014
26698,645000,0,Danny Aiken,LS,active,new-england-patriots,645000,2014
26699,645000,0,Chris White,ILB,active,new-england-patriots,645000,2014
26700,495000,138900,Duron Harmon,SS,active,new-england-patriots,633900,2014
26701,420000,213436,Jimmy Garoppolo,QB,active,new-england-patriots,633436,2014
26702,615762,0,Akeem Ayers,OLB,active,new-england-patriots,615762,2014
26703,570000,24150,Nate Ebner,FS,active,new-england-patriots,594150,2014
26704,570000,14462,Alfonzo Dennard,CB,active,new-england-patriots,584462,2014
26705,582352,0,Jonathan Casillas,OLB,active,new-england-patriots,582352,2014
26706,570000,4584,Brandon Bolden,RB,active,new-england-patriots,574584,2014
26707,570000,0,James Develin,FB,active,new-england-patriots,570000,2014
26708,420000,119250,Bryan Stork,C,active,new-england-patriots,539250,2014
26709,420000,99272,James White,RB,active,new-england-patriots,519272,2014
26710,495000,500,Ryan Allen,P,active,new-england-patriots,495500,2014
26711,420000,75146,Cameron Fleming,T,active,new-england-patriots,495146,2014
26712,495000,0,Chris Jones,DT,active,new-england-patriots,495000,2014
26713,495000,0,Josh Kline,G,active,new-england-patriots,495000,2014
26714,495000,0,Joe Vellano,DT,active,new-england-patriots,495000,2014
26715,495000,0,Tim Wright,TE,active,new-england-patriots,495000,2014
26716,420000,25550,Zach Moore,DE,active,new-england-patriots,445550,2014
26717,420000,0,Malcolm Butler,CB,active,new-england-patriots,420000,2014
26718,420000,0,Jordan Devey,G,active,new-england-patriots,420000,2014
26719,378529,0,Brian Tyms,WR,active,new-england-patriots,378529,2014
26720,570000,0,Sealver Siliga,DT,active,new-england-patriots,570000,2014
26721,303000,0,Tyler Gaffney,RB,active,new-england-patriots,303000,2014
26722,303000,0,James Morris,ILB,active,new-england-patriots,303000,2014
26723,855000,0,Alan Branch,DT,active,new-england-patriots,855000,2014
26724,420000,0,Jonas Gray,RB,active,new-england-patriots,420000,2014
26725,257647,0,LeGarrette Blount,RB,active,new-england-patriots,257647,2014
26726,495000,0,Darius Fleming,OLB,active,new-england-patriots,495000,2014
26727,420000,0,Josh Boyce,WR,active,new-england-patriots,420000,2014
26728,3250000,6437500,Jerod Mayo,ILB,injured_reserve,new-england-patriots,9687500,2014
26729,495000,13403,Michael Buchanan,DE,injured_reserve,new-england-patriots,508403,2014
26730,303000,5000,Cameron Gordon,OLB,injured_reserve,new-england-patriots,308000,2014
26731,303000,0,Greg Orton,WR,injured_reserve,new-england-patriots,303000,2014
26732,107100,0,Jake Bequette,DE,practice_squad,new-england-patriots,107100,2014
26733,107100,0,Kanorris Davis,S,practice_squad,new-england-patriots,107100,2014
26734,69300,0,Caylin Hauptmann,G,practice_squad,new-england-patriots,69300,2014
26735,56700,0,Chris Barker,G,practice_squad,new-england-patriots,56700,2014
26736,50400,0,Jonathan Krause,WR,practice_squad,new-england-patriots,50400,2014
26737,25200,0,Justin Green,CB,practice_squad,new-england-patriots,25200,2014
26738,25200,0,Deontae Skinner,OLB,practice_squad,new-england-patriots,25200,2014
26739,12600,0,Garrett Gilbert,QB,practice_squad,new-england-patriots,12600,2014
26740,6300,0,Dax Swanson,SS,practice_squad,new-england-patriots,6300,2014
26741,0,7500000,Aaron Hernandez,TE,dead_cap,new-england-patriots,7500000,2014
26742,0,4250000,Logan Mankins,G,dead_cap,new-england-patriots,4250000,2014
26743,1000000,0,Isaac Sopoaga,DT,dead_cap,new-england-patriots,1000000,2014
26744,833334,0,Steve Gregory,S,dead_cap,new-england-patriots,833334,2014
26745,666667,0,Adrian Wilson,S,dead_cap,new-england-patriots,666667,2014
26746,0,600000,Tommy Kelly,DT,dead_cap,new-england-patriots,600000,2014
26747,589382,0,Ras-I Dowling,CB,dead_cap,new-england-patriots,589382,2014
26748,349412,0,Don Jones,FS,dead_cap,new-england-patriots,349412,2014
26749,333334,0,Daniel Fells,TE,dead_cap,new-england-patriots,333334,2014
26750,267553,0,Casey Walker,DT,dead_cap,new-england-patriots,267553,2014
26751,227847,0,Deontae Skinner,OLB,dead_cap,new-england-patriots,227847,2014
26752,221188,0,Joe Vellano,DT,dead_cap,new-england-patriots,221188,2014
26753,100800,119250,Josh Boyce,WR,dead_cap,new-england-patriots,220050,2014
26754,0,160969,Ryan Mallett,QB,dead_cap,new-england-patriots,160969,2014
26755,149224,0,Ja'Gared Davis,ILB,dead_cap,new-england-patriots,149224,2014
26756,145588,833,Kenbrell Thompkins,WR,dead_cap,new-england-patriots,146421,2014
26757,0,139950,Jake Bequette,DE,dead_cap,new-england-patriots,139950,2014
26758,121235,0,Darius Fleming,OLB,dead_cap,new-england-patriots,121235,2014
26759,96035,0,Chris Barker,G,dead_cap,new-england-patriots,96035,2014
26760,94500,0,Dax Swanson,SS,dead_cap,new-england-patriots,94500,2014
26761,0,80000,Danny Aiken,LS,dead_cap,new-england-patriots,80000,2014
26762,75000,0,Lavelle Hawkins,WR,dead_cap,new-england-patriots,75000,2014
26763,49412,23128,Jemea Thomas,CB,dead_cap,new-england-patriots,72540,2014
26764,50400,0,Kona Schwenke,DT,dead_cap,new-england-patriots,50400,2014
26765,37800,0,Ben Bass,DT,dead_cap,new-england-patriots,37800,2014
26766,37800,0,Jonas Gray,RB,dead_cap,new-england-patriots,37800,2014
26767,31500,0,Chris Martin,RT,dead_cap,new-england-patriots,31500,2014
26768,0,30775,Jon Halapio,G,dead_cap,new-england-patriots,30775,2014
26769,25200,0,Caylin Hauptmann,G,dead_cap,new-england-patriots,25200,2014
26770,17000,1000,Asa Watson,TE,dead_cap,new-england-patriots,18000,2014
26771,15000,2500,Stephen Houston,RB,dead_cap,new-england-patriots,17500,2014
26772,0,15000,James Anderson,OLB,dead_cap,new-england-patriots,15000,2014
26773,15000,0,Will Smith,OLB,dead_cap,new-england-patriots,15000,2014
26774,12600,0,Kelcy Quarles,DT,dead_cap,new-england-patriots,12600,2014
26775,12600,0,Cam Henderson,DE,dead_cap,new-england-patriots,12600,2014
26776,12600,0,Charley Hughlett,LS,dead_cap,new-england-patriots,12600,2014
26777,0,12000,Tyler Ott,LS,dead_cap,new-england-patriots,12000,2014
26778,0,11898,Steve Beauharnais,ILB,dead_cap,new-england-patriots,11898,2014
26779,0,11898,Jeremy Gallon,WR,dead_cap,new-england-patriots,11898,2014
26780,10000,1666,Justin Jones,TE,dead_cap,new-england-patriots,11666,2014
26781,8000,0,Zach Sudfeld,TE,dead_cap,new-england-patriots,8000,2014
26782,6667,0,Ben Bartholomew,FB,dead_cap,new-england-patriots,6667,2014
26783,5000,1666,Roy Finch,RB,dead_cap,new-england-patriots,6666,2014
26784,5000,1666,Shamiel Gary,S,dead_cap,new-england-patriots,6666,2014
26785,5000,1666,Travis Hawkins,CB,dead_cap,new-england-patriots,6666,2014
26786,6300,0,McLeod Bethel-Thompson,QB,dead_cap,new-england-patriots,6300,2014
26787,6300,0,Xavier Grimble,TE,dead_cap,new-england-patriots,6300,2014
26788,6300,0,Jonathan Krause,WR,dead_cap,new-england-patriots,6300,2014
26789,6300,0,Allen Reisner,TE,dead_cap,new-england-patriots,6300,2014
26790,5333,0,T.J. Moe,WR,dead_cap,new-england-patriots,5333,2014
26791,0,5000,Jeremy Deering,S,dead_cap,new-england-patriots,5000,2014
26792,5000,0,Elvis Fisher,T,dead_cap,new-england-patriots,5000,2014
26793,4333,0,Markus Zusevics,RT,dead_cap,new-england-patriots,4333,2014
26794,3334,0,Kanorris Davis,S,dead_cap,new-england-patriots,3334,2014
26795,3334,0,Chris McDonald,FB,dead_cap,new-england-patriots,3334,2014
26796,2667,0,Cory Grissom,DT,dead_cap,new-england-patriots,2667,2014
26797,2667,0,Josh Kline,G,dead_cap,new-england-patriots,2667,2014
26798,2334,0,Justin Francis,DE,dead_cap,new-england-patriots,2334,2014
26799,2334,0,Brandon Jones,CB,dead_cap,new-england-patriots,2334,2014
26800,2000,0,Brandon Ford,TE,dead_cap,new-england-patriots,2000,2014
26801,1667,0,Stephen Morris,CB,dead_cap,new-england-patriots,1667,2014
26802,1667,0,Matt Stankiewitch,C,dead_cap,new-england-patriots,1667,2014
26803,1500,0,Tyler Beck,TE,dead_cap,new-england-patriots,1500,2014
26804,1334,0,Mike Zupancic,LS,dead_cap,new-england-patriots,1334,2014
26805,0,1000,Mark Harrison,WR,dead_cap,new-england-patriots,1000,2014
26806,667,0,Dewayne Cherrington,DT,dead_cap,new-england-patriots,667,2014
26807,667,0,Quenton Hines,RB,dead_cap,new-england-patriots,667,2014
26808,8000000,6000000,Tom Brady,QB,active,new-england-patriots,14000000,2015
26809,4750000,5900000,Rob Gronkowski,TE,active,new-england-patriots,10650000,2015
26810,2250000,5104166,Sebastian Vollmer,RT,active,new-england-patriots,7354166,2015
